148.246.78.22 - - [18/Dec/2014:02:50:06 +0100] "GET /wp-content/themes/archertroy/js/navigation.js?ver=20140711 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:06 +0100] "GET /wp-content/themes/archertroy/js/archertroy.js HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:06 +0100] "GET /wp-content/themes/archertroy/js/imagesloaded.pkgd.min.js HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:06 +0100] "GET /wp-content/themes/archertroy/js/jquery.masonry.min.js HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:06 +0100] "GET /wp-content/themes/archertroy/js/lightbox.js HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:03:36:13 +0100] "GET / HTTP/1.1" 200 6146 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:03:36:27 +0100] "GET /proyecto/mi-villano-favorito/ HTTP/1.1" 200 4981 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:03:36:28 +0100] "GET /wp-content/themes/archertroy/js/isotope.pkgd.min.js HTTP/1.1" 200 10144 "http://archertroy.eamexicano.com/proyecto/mi-villano-favorito/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:03:36:28 +0100] "GET /wp-content/themes/archertroy/js/masonry-horizontal.js HTTP/1.1" 200 1579 "http://archertroy.eamexicano.com/proyecto/mi-villano-favorito/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:03:36:28 +0100] "GET /wp-content/themes/archertroy/js/fit-columns.js HTTP/1.1" 200 660 "http://archertroy.eamexicano.com/proyecto/mi-villano-favorito/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:03:36:41 +0100] "GET /proyecto/nosotros-los-nobles/ HTTP/1.1" 200 6398 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:03:37:04 +0100] "GET /clientes/ HTTP/1.1" 200 4895 "http://archertroy.eamexicano.com/proyecto/nosotros-los-nobles/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:03:37:40 +0100] "GET /gente/ HTTP/1.1" 200 5123 "http://archertroy.eamexicano.com/clientes/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:03:37:58 +0100] "GET /blog/ HTTP/1.1" 200 3757 "http://archertroy.eamexicano.com/gente/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
